StudentID,Semester,Attendance,InternalMarks,AssignmentScore,StudyHours,Backlogs,Participation,MidtermMarks,FinalExamMarks,GPA,RiskLevel
2217,5,41,8,5,4,4,30,24,40,5.62,High Risk
2218,7,50,7,8,6,3,37,21,43,4.21,High Risk
2219,3,57,12,5,5,2,15,16,22,4.0,High Risk
2220,3,55,9,8,1,4,24,10,48,5.19,High Risk
2221,6,55,6,6,5,2,22,15,44,5.22,High Risk
2222,7,51,9,7,4,2,24,21,28,5.38,High Risk
2223,5,53,11,5,1,2,12,17,47,3.71,High Risk
2224,6,30,10,9,3,3,12,19,31,5.39,High Risk
2225,2,53,10,9,5,3,20,16,33,4.64,High Risk
2226,3,48,10,5,1,2,26,10,38,3.51,High Risk
2227,3,35,8,5,3,2,20,10,42,5.72,High Risk
2228,6,44,12,9,7,2,11,11,37,3.3,High Risk
2229,1,44,14,8,2,4,14,18,24,5.84,High Risk
2230,3,56,8,6,7,2,36,15,27,3.26,High Risk
2231,7,30,13,7,3,3,32,20,22,3.48,High Risk
2232,5,32,10,7,5,2,16,11,20,4.99,High Risk
2233,3,52,10,8,3,2,28,23,22,4.42,High Risk
2234,2,33,7,6,1,3,10,15,38,4.09,High Risk
2235,5,50,6,6,5,2,19,18,36,4.1,High Risk
2236,7,33,11,9,4,3,32,19,33,3.83,High Risk
2237,2,53,6,5,5,2,34,23,27,4.15,High Risk
2238,6,49,6,8,4,3,12,11,34,4.03,High Risk
2239,7,32,10,6,6,2,38,17,34,5.81,High Risk
2240,4,34,11,7,7,4,22,18,22,4.68,High Risk
2241,5,55,7,9,2,4,13,10,25,4.34,High Risk
2242,6,31,5,7,4,3,11,15,48,5.48,High Risk
2243,5,34,14,6,5,2,39,14,32,4.23,High Risk
2244,3,33,14,5,4,3,19,12,26,5.57,High Risk
2245,7,30,12,6,3,3,16,22,41,3.08,High Risk
2246,3,55,6,6,5,4,26,23,44,3.24,High Risk
2247,1,34,10,6,2,4,14,15,28,5.55,High Risk
2248,1,58,14,7,4,2,24,23,20,4.22,High Risk
2249,7,58,9,9,7,3,17,23,32,3.99,High Risk
2250,5,47,7,9,3,2,28,13,38,4.75,High Risk
2251,6,48,13,8,4,4,16,19,42,3.25,High Risk
2252,3,45,9,8,1,2,37,12,26,4.54,High Risk
2253,1,46,6,9,2,4,10,24,22,5.94,High Risk
2254,6,57,10,9,1,2,12,23,43,5.74,High Risk
2255,4,52,10,8,2,4,20,24,48,4.46,High Risk
2256,5,38,13,9,3,4,34,18,31,5.72,High Risk
2257,4,40,5,9,2,2,23,17,29,3.29,High Risk
2258,4,39,14,8,5,3,18,24,28,5.88,High Risk
2259,4,57,8,9,3,4,12,20,42,5.75,High Risk
2260,3,37,8,6,3,3,22,18,25,4.32,High Risk
2261,5,50,7,6,6,4,10,24,34,3.47,High Risk
2262,7,34,8,5,2,2,20,24,39,3.1,High Risk
2263,6,50,11,9,1,2,30,23,21,5.01,High Risk
2264,7,56,6,5,2,4,13,24,24,5.5,High Risk
2265,4,34,14,5,4,2,39,23,41,5.22,High Risk
2266,6,48,10,6,4,4,31,24,30,5.26,High Risk
2267,1,53,10,5,4,3,13,16,28,5.89,High Risk
2268,2,31,5,6,6,2,39,10,40,5.67,High Risk
2269,7,54,13,5,5,3,31,13,20,5.07,High Risk
2270,7,44,8,8,5,3,14,22,34,4.18,High Risk
2271,1,45,8,5,1,2,14,18,39,3.23,High Risk
2272,5,45,6,6,2,3,25,22,20,5.1,High Risk
2273,7,59,14,5,4,2,13,12,44,3.7,High Risk
2274,3,54,11,5,4,3,26,13,38,3.68,High Risk
2275,6,57,11,5,4,2,27,24,21,4.92,High Risk
2276,5,30,11,5,6,3,11,15,28,3.1,High Risk
2277,1,53,11,6,6,4,32,13,46,3.43,High Risk
2278,5,53,11,6,3,4,11,24,20,3.24,High Risk
2279,6,42,14,8,6,3,15,10,31,5.78,High Risk
2280,2,54,11,8,1,4,39,10,27,5.48,High Risk
2281,1,31,10,9,6,4,18,17,48,4.42,High Risk
2282,6,44,9,5,1,3,28,14,37,5.49,High Risk
2283,4,40,13,5,4,2,25,18,30,5.71,High Risk
2284,1,56,10,9,5,2,26,17,48,3.87,High Risk
2285,2,47,8,9,3,3,19,18,32,4.46,High Risk
2286,3,52,7,5,2,4,23,19,26,5.8,High Risk
2287,1,55,11,6,3,3,36,15,26,3.37,High Risk
2288,2,50,12,7,3,4,24,13,25,4.45,High Risk
2289,2,45,6,7,1,3,39,22,26,5.81,High Risk
2290,2,56,12,8,4,3,25,23,36,3.12,High Risk
2291,6,52,13,9,1,2,25,20,47,5.87,High Risk
2292,1,43,8,8,6,2,25,24,28,3.98,High Risk
2293,3,58,7,6,4,3,36,17,29,4.48,High Risk
2294,2,51,5,6,1,2,19,22,23,5.11,High Risk
2295,1,37,11,8,7,2,24,22,35,5.91,High Risk
2296,7,47,5,5,7,2,29,14,29,3.23,High Risk
2297,4,39,10,5,2,4,29,15,47,4.16,High Risk
2298,5,38,6,5,2,2,32,18,41,5.17,High Risk
2299,2,38,12,6,7,4,12,18,32,3.57,High Risk
2300,1,49,11,9,7,4,38,24,32,3.17,High Risk
2301,7,46,13,7,3,3,39,19,36,5.53,High Risk
2302,2,41,5,7,1,3,33,17,44,4.07,High Risk
2303,7,38,5,8,2,2,24,13,48,4.83,High Risk
2304,1,38,12,7,5,3,23,12,36,3.39,High Risk
2305,4,47,7,8,6,3,24,16,31,5.37,High Risk
2306,4,34,6,8,5,4,15,17,41,3.86,High Risk
2307,5,43,8,8,7,4,10,22,28,4.93,High Risk
2308,7,31,12,6,6,4,22,10,38,5.82,High Risk
2309,2,30,5,8,5,4,16,21,32,4.58,High Risk
2310,6,31,9,5,6,3,19,13,22,3.97,High Risk
2311,3,43,10,9,3,4,22,11,43,4.73,High Risk
2312,3,38,6,6,1,3,10,14,29,4.65,High Risk
2313,6,52,8,5,5,3,33,13,36,3.04,High Risk
2314,4,56,6,7,6,2,24,22,28,3.34,High Risk
2315,3,41,13,5,2,4,11,19,49,5.41,High Risk
2316,3,39,6,6,7,2,34,20,26,5.96,High Risk
2317,7,53,13,6,6,2,38,15,37,3.93,High Risk
2318,3,56,9,6,2,4,34,19,47,5.53,High Risk
2319,2,32,9,7,5,2,20,19,32,4.87,High Risk
2320,6,53,8,5,6,2,28,14,40,4.22,High Risk
2321,4,57,8,8,6,4,19,10,42,5.7,High Risk
2322,4,45,8,5,4,3,38,10,34,4.73,High Risk
2323,1,47,10,7,5,2,12,10,24,5.31,High Risk
2324,7,44,6,7,1,2,32,13,31,3.73,High Risk
2325,6,53,5,7,6,3,34,13,39,4.55,High Risk
2326,2,46,14,7,2,4,29,20,28,3.59,High Risk
2327,1,38,13,9,7,4,17,18,33,5.74,High Risk
2328,5,53,7,7,7,4,15,15,26,5.37,High Risk
2329,3,32,12,5,3,3,34,10,22,3.81,High Risk
2330,6,39,12,6,3,3,32,17,28,4.5,High Risk
2331,3,31,12,5,2,4,25,15,37,4.3,High Risk
2332,1,35,7,7,3,4,17,14,39,5.83,High Risk
2333,5,57,8,8,5,2,11,13,35,5.79,High Risk
2334,3,39,7,5,7,2,23,24,30,3.15,High Risk
2335,7,49,5,7,7,3,17,13,45,3.55,High Risk
2336,6,37,11,7,2,2,27,24,24,3.77,High Risk
2337,2,31,14,8,7,4,23,24,48,3.44,High Risk
2338,1,49,7,6,7,2,34,13,30,3.94,High Risk
2339,3,48,13,7,4,2,37,13,30,3.35,High Risk
2340,7,51,5,6,1,3,15,16,33,4.9,High Risk
2341,6,34,9,8,6,4,35,24,45,3.68,High Risk
2342,7,59,12,5,3,3,13,16,41,5.83,High Risk
2343,5,47,6,6,7,2,36,24,47,3.97,High Risk
2344,3,53,14,7,1,4,17,11,44,3.6,High Risk
2345,3,54,7,7,2,4,39,12,36,3.37,High Risk
2346,5,46,14,5,6,3,39,20,21,3.08,High Risk
2347,7,41,13,7,4,2,27,22,34,4.99,High Risk
2348,4,46,5,6,6,2,36,19,38,3.62,High Risk
2349,1,31,12,8,6,4,14,21,46,5.44,High Risk
2350,4,34,11,9,4,2,13,19,39,4.36,High Risk
2351,7,34,7,7,1,2,32,22,34,5.68,High Risk
2352,4,43,9,9,7,2,32,18,46,3.12,High Risk
2353,3,39,5,5,4,3,22,23,20,4.99,High Risk
2354,7,38,12,8,2,4,35,14,28,4.38,High Risk
2355,4,59,7,5,2,4,19,21,33,5.39,High Risk
2356,1,49,8,8,4,3,16,14,29,3.14,High Risk
2357,3,43,10,8,6,4,31,19,31,5.72,High Risk
2358,4,55,12,5,5,2,29,10,38,4.51,High Risk
2359,4,30,8,9,6,2,22,22,21,4.05,High Risk
2360,6,30,9,7,6,3,24,14,24,3.83,High Risk
2361,2,47,12,5,3,3,35,11,23,4.88,High Risk
2362,4,55,5,6,7,2,37,10,37,5.8,High Risk
2363,4,50,8,8,1,4,15,21,22,3.08,High Risk
2364,7,36,12,9,4,2,15,17,24,5.78,High Risk
2365,4,53,10,9,7,2,14,22,44,5.58,High Risk
2366,7,54,8,6,2,4,26,18,48,3.09,High Risk
2367,1,50,8,5,1,3,28,21,35,5.06,High Risk
2368,5,42,7,6,6,3,15,15,37,3.07,High Risk
2369,6,57,9,9,7,2,36,10,47,3.45,High Risk
2370,2,55,10,6,4,3,37,21,44,4.67,High Risk
2371,7,31,14,6,6,2,30,21,24,5.3,High Risk
2372,1,57,6,7,3,3,11,13,45,5.8,High Risk
2373,5,41,11,6,5,3,14,13,41,3.53,High Risk
2374,1,35,5,9,7,2,38,10,48,4.58,High Risk
2375,7,51,11,9,6,2,23,12,28,4.18,High Risk
2376,2,59,14,6,7,4,10,12,44,5.24,High Risk
2377,3,33,5,7,7,4,11,23,24,5.92,High Risk
2378,5,31,10,6,4,3,10,12,33,5.02,High Risk
2379,7,58,10,5,1,2,18,10,33,5.98,High Risk
2380,7,35,11,6,2,3,34,12,37,4.98,High Risk
2381,7,35,7,9,6,3,24,16,35,4.25,High Risk
2382,4,45,5,6,4,4,27,15,37,4.17,High Risk
2383,2,48,13,9,7,3,14,18,26,4.92,High Risk
2384,3,48,8,8,2,3,35,15,44,4.87,High Risk
2385,1,37,5,5,3,2,38,21,44,5.96,High Risk
2386,2,41,5,5,2,3,19,11,48,4.68,High Risk
2387,2,32,6,8,6,4,37,24,38,3.25,High Risk
2388,2,40,9,7,3,3,34,20,40,3.21,High Risk
2389,1,41,14,7,6,2,10,14,35,3.87,High Risk
2390,5,58,6,9,6,2,27,21,29,5.45,High Risk
2391,6,53,10,7,2,4,28,18,32,3.86,High Risk
2392,6,49,7,8,5,4,39,17,42,3.05,High Risk
2393,5,50,12,6,3,4,17,12,23,4.68,High Risk
2394,3,33,12,8,1,2,39,13,32,4.02,High Risk
2395,7,54,13,5,7,3,12,13,43,5.12,High Risk
2396,4,38,10,5,5,3,11,16,29,4.96,High Risk
2397,1,53,14,7,7,4,19,24,26,3.45,High Risk
2398,1,43,7,9,2,2,30,12,45,3.04,High Risk
2399,6,55,13,5,3,3,11,18,37,4.67,High Risk
2400,2,34,6,8,4,4,20,20,38,3.17,High Risk
2401,5,52,14,5,6,4,21,24,45,4.26,High Risk
2402,1,40,6,9,3,3,35,19,27,4.62,High Risk
2403,5,50,12,5,6,3,22,18,47,3.85,High Risk
2404,7,45,8,8,2,2,18,21,41,4.39,High Risk
2405,2,41,10,8,1,2,30,12,21,5.73,High Risk
2406,7,38,14,7,5,2,23,14,46,4.88,High Risk
2407,4,31,7,5,5,2,21,20,20,4.05,High Risk
2408,3,58,11,6,7,3,29,18,34,3.23,High Risk
2409,5,39,7,7,4,3,18,18,40,4.64,High Risk
2410,6,37,12,8,2,4,32,13,35,5.15,High Risk
2411,6,38,11,9,5,3,26,10,44,4.55,High Risk
2412,6,42,5,6,2,4,35,21,22,5.47,High Risk
2413,2,51,11,8,1,3,16,13,25,3.87,High Risk
2414,4,59,14,8,2,2,28,19,37,4.81,High Risk
2415,5,30,9,9,6,3,31,13,34,5.02,High Risk
2416,5,42,14,8,3,3,30,19,36,3.71,High Risk
2417,1,33,10,5,5,4,18,12,38,4.32,High Risk
2418,7,49,5,6,6,4,39,14,38,5.05,High Risk
2419,2,55,10,6,1,4,22,24,25,5.23,High Risk
2420,2,53,9,7,3,3,22,23,27,5.72,High Risk
2421,3,50,11,9,6,3,17,14,41,5.98,High Risk
2422,2,40,8,7,1,3,33,11,45,5.21,High Risk
2423,4,41,5,8,2,2,20,20,28,4.97,High Risk
2424,3,59,6,9,4,4,32,18,31,5.65,High Risk
2425,7,51,14,6,5,2,32,16,47,5.54,High Risk
2426,3,46,9,9,2,4,34,11,38,5.85,High Risk
2427,2,30,8,8,1,3,38,16,25,3.59,High Risk
2428,4,59,9,5,2,4,34,19,20,5.78,High Risk
2429,5,38,10,8,2,2,33,17,41,3.03,High Risk
2430,7,53,8,6,1,4,27,22,39,3.53,High Risk
2431,2,30,6,5,6,2,12,10,31,4.55,High Risk
2432,4,59,8,6,7,3,27,24,41,5.38,High Risk
2433,4,46,5,6,6,4,11,14,20,5.62,High Risk
2434,6,32,8,5,5,4,35,10,49,3.62,High Risk
2435,5,59,5,7,5,2,14,11,32,4.29,High Risk
2436,2,54,9,7,2,3,13,21,30,5.02,High Risk
2437,1,39,10,6,7,3,30,15,20,3.49,High Risk
2438,4,51,12,8,6,2,13,16,45,4.16,High Risk
2439,6,49,10,9,4,4,24,24,38,3.72,High Risk
2440,2,51,12,5,6,2,24,22,45,5.12,High Risk
2441,3,42,5,6,5,3,10,16,46,5.29,High Risk
2442,1,44,10,5,1,3,31,24,23,5.05,High Risk
2443,3,30,5,8,1,2,14,24,37,5.42,High Risk
2444,4,42,12,9,3,3,19,15,26,5.78,High Risk
2445,7,34,8,8,2,3,35,18,40,3.28,High Risk
2446,5,44,10,8,4,4,20,15,20,3.47,High Risk
2447,7,33,9,7,2,2,11,13,43,3.81,High Risk
2448,6,32,7,8,5,4,17,14,47,5.09,High Risk
2449,6,36,12,9,4,4,28,24,33,4.03,High Risk
2450,7,59,6,6,3,4,12,10,41,5.67,High Risk
2451,7,55,10,6,4,4,15,20,39,4.3,High Risk
2452,2,55,6,8,3,4,32,14,27,3.5,High Risk
2453,1,53,13,5,2,2,37,12,40,3.37,High Risk
2454,6,55,11,6,7,4,15,13,40,4.28,High Risk
2455,5,33,8,8,3,3,10,21,37,3.35,High Risk
2456,1,51,8,6,7,4,12,16,25,3.78,High Risk
2457,6,37,12,5,2,2,32,17,40,3.96,High Risk
2458,4,36,10,8,6,3,28,20,45,5.25,High Risk
2459,5,38,12,7,6,3,26,12,29,3.05,High Risk
2460,7,36,6,7,7,4,21,15,48,4.35,High Risk
2461,1,53,10,8,6,3,38,19,44,4.58,High Risk
2462,2,38,11,5,3,2,19,14,26,5.84,High Risk
2463,3,39,12,5,3,3,37,15,21,3.0,High Risk
2464,3,57,14,7,7,3,10,23,37,4.57,High Risk
2465,6,32,6,9,6,2,23,19,25,3.66,High Risk
2466,1,31,9,5,7,2,23,20,35,5.1,High Risk
2467,7,36,14,9,6,2,10,11,46,4.4,High Risk
2468,3,38,11,5,5,4,37,22,23,4.96,High Risk
2469,1,57,7,8,3,2,28,22,44,3.87,High Risk
2470,1,52,11,7,3,3,36,18,36,3.63,High Risk
2471,4,40,14,5,1,2,21,13,22,4.72,High Risk
2472,4,45,13,6,3,2,30,22,42,4.27,High Risk
2473,4,48,12,5,1,2,15,13,23,3.81,High Risk
2474,1,31,5,6,3,2,29,13,41,5.48,High Risk
2475,2,33,11,7,1,4,37,14,41,4.48,High Risk
2476,1,56,13,8,4,2,38,10,42,5.82,High Risk
2477,7,42,12,7,5,3,17,19,26,4.7,High Risk
2478,4,40,13,8,3,4,20,12,45,5.51,High Risk
2479,3,43,12,7,2,4,11,11,29,5.16,High Risk
2480,6,41,5,6,6,2,24,21,46,5.44,High Risk
2481,7,35,6,6,2,3,16,10,23,4.88,High Risk
2482,4,36,6,8,1,2,38,20,30,4.73,High Risk
2483,7,43,5,6,2,3,37,12,27,3.59,High Risk
2484,6,54,12,6,7,3,10,22,33,3.62,High Risk
2485,4,38,7,9,1,3,28,10,29,5.76,High Risk
2486,4,39,6,9,7,4,21,11,23,3.97,High Risk
2487,1,47,7,8,6,4,10,20,41,4.07,High Risk
2488,7,55,9,5,4,3,21,15,28,4.73,High Risk
2489,5,41,10,5,5,2,38,22,29,5.5,High Risk
2490,2,47,6,7,5,4,13,24,41,3.65,High Risk
2491,3,47,14,8,5,2,36,14,32,5.42,High Risk
2492,3,48,14,9,7,2,11,24,32,5.18,High Risk
2493,7,35,12,9,1,3,16,18,35,3.97,High Risk
2494,5,47,14,5,5,3,28,11,46,5.68,High Risk
2495,3,38,14,8,2,4,24,20,49,3.31,High Risk
2496,4,43,8,5,3,4,32,10,26,3.54,High Risk
2497,2,57,10,9,1,3,12,10,47,4.54,High Risk
2498,4,49,12,6,2,3,38,16,29,3.86,High Risk
2499,7,57,6,5,6,3,26,20,20,5.48,High Risk
2500,4,43,13,9,4,2,12,12,27,3.21,High Risk
2501,3,49,14,9,5,2,18,10,38,4.0,High Risk
2502,4,32,5,9,4,3,11,17,31,3.24,High Risk
2503,4,45,14,8,7,3,24,13,49,5.32,High Risk
2504,6,33,13,5,3,4,37,14,34,3.11,High Risk
2505,2,32,14,9,4,2,19,21,34,4.9,High Risk
2506,7,42,12,5,6,2,12,10,36,4.36,High Risk
2507,1,54,6,5,6,4,34,12,20,5.13,High Risk
2508,7,39,10,5,6,2,39,11,37,4.14,High Risk
2509,1,53,14,7,7,4,30,12,26,5.01,High Risk
2510,4,44,6,7,3,2,35,24,35,5.01,High Risk
2511,7,41,11,7,4,2,20,10,22,3.82,High Risk
2512,4,31,11,6,2,4,37,19,24,5.39,High Risk
2513,2,51,5,8,4,4,17,24,21,4.09,High Risk
2514,6,50,12,7,7,2,27,11,44,3.79,High Risk
2515,5,58,7,9,5,4,38,21,23,4.99,High Risk
2516,3,56,14,7,6,3,16,14,35,3.59,High Risk
2517,3,45,14,6,1,3,27,21,27,3.5,High Risk
2518,3,56,8,7,6,3,12,10,28,3.49,High Risk
2519,7,52,6,8,1,3,35,20,21,5.63,High Risk
2520,3,34,11,8,6,3,32,21,29,3.56,High Risk
2521,3,52,13,9,5,4,24,19,26,5.63,High Risk
2522,2,37,5,6,4,4,16,15,33,3.24,High Risk
2523,5,59,8,7,5,3,32,11,31,5.1,High Risk
2524,4,51,7,7,5,4,15,11,43,4.58,High Risk
2525,4,56,13,9,7,4,23,12,30,4.97,High Risk
2526,2,49,14,6,1,3,30,21,37,3.89,High Risk
2527,7,42,6,5,5,4,10,12,39,4.64,High Risk
2528,5,46,12,6,7,3,24,16,30,5.04,High Risk
2529,1,59,11,8,4,4,19,14,21,5.8,High Risk
2530,4,40,13,7,1,2,16,13,26,3.87,High Risk
2531,2,44,10,8,4,4,13,20,41,4.97,High Risk
2532,5,31,8,5,2,2,30,13,24,4.98,High Risk
2533,2,37,14,8,6,2,37,20,32,4.45,High Risk
2534,6,51,6,7,6,4,38,19,28,4.53,High Risk
2535,7,51,9,8,3,2,10,10,41,3.75,High Risk
2536,4,47,13,8,1,2,11,22,20,3.07,High Risk
2537,2,37,11,9,4,2,39,18,31,3.1,High Risk
2538,3,54,13,9,6,3,29,22,21,3.2,High Risk
2539,7,30,13,7,5,2,29,21,24,5.46,High Risk
2540,3,49,9,8,1,3,18,19,48,4.86,High Risk
2541,6,49,13,8,6,2,37,14,32,3.13,High Risk
2542,5,45,7,8,3,2,27,11,44,5.8,High Risk
2543,2,38,7,6,5,3,37,10,44,5.55,High Risk
2544,7,57,8,8,6,4,25,12,39,5.19,High Risk
2545,6,55,8,6,3,4,27,20,28,5.16,High Risk
2546,5,39,14,7,3,2,38,15,39,5.4,High Risk
2547,6,31,7,8,7,4,20,13,39,5.42,High Risk
2548,7,34,12,5,7,2,10,13,41,3.15,High Risk
2549,2,58,9,9,6,4,15,12,25,4.79,High Risk
2550,6,45,9,7,1,2,15,23,25,5.86,High Risk
2551,3,49,7,6,7,4,17,22,41,3.31,High Risk
2552,4,44,11,5,2,2,29,19,38,5.89,High Risk
2553,6,54,12,6,7,3,15,12,38,5.32,High Risk
2554,7,56,14,5,3,4,16,15,25,3.01,High Risk
2555,5,31,7,7,5,4,27,18,25,5.93,High Risk
2556,2,35,8,8,3,4,17,18,41,3.8,High Risk
2557,3,48,12,9,1,4,13,16,24,3.45,High Risk
2558,5,45,10,6,4,3,34,24,37,4.7,High Risk
2559,4,47,5,9,4,4,31,16,20,4.54,High Risk
2560,5,30,8,6,1,2,23,24,36,4.87,High Risk
2561,7,52,7,7,2,3,13,23,45,3.72,High Risk
2562,7,57,5,6,6,2,12,19,26,5.85,High Risk
2563,7,44,6,9,3,2,20,10,34,3.28,High Risk
2564,3,42,11,8,3,3,27,19,36,3.76,High Risk
2565,6,54,11,6,3,3,39,12,26,5.34,High Risk
2566,3,54,6,6,6,3,23,16,41,4.7,High Risk
2567,3,50,7,5,2,4,27,24,20,5.51,High Risk
2568,4,57,14,7,2,4,38,24,22,3.88,High Risk
2569,1,51,8,7,3,4,10,19,21,3.74,High Risk
2570,6,45,11,9,1,3,18,18,25,4.08,High Risk
2571,4,59,11,8,6,3,23,20,39,3.7,High Risk
2572,6,37,6,6,2,3,27,13,24,4.67,High Risk
2573,5,49,11,6,1,3,22,10,37,4.43,High Risk
2574,4,44,14,8,4,3,22,23,30,3.51,High Risk
2575,2,40,10,5,6,2,16,15,31,4.95,High Risk
2576,2,57,5,5,2,4,28,15,22,3.44,High Risk
2577,5,56,9,6,6,4,15,10,43,4.45,High Risk
2578,3,47,12,6,4,4,25,14,35,3.65,High Risk
2579,7,35,9,5,3,3,34,24,33,5.2,High Risk
2580,3,35,9,5,2,2,39,18,31,4.31,High Risk
2581,3,30,10,6,6,4,13,19,24,4.35,High Risk
2582,3,46,10,6,5,4,26,14,25,5.23,High Risk
2583,1,59,9,6,1,4,12,21,48,5.18,High Risk
2584,1,33,6,9,2,2,37,19,20,5.47,High Risk
2585,4,36,6,6,1,2,31,22,41,4.01,High Risk
2586,4,57,11,5,2,3,16,14,36,3.65,High Risk
2587,4,31,11,5,3,2,36,23,21,5.64,High Risk
2588,4,48,9,5,2,2,28,17,43,3.66,High Risk
2589,4,54,11,6,3,3,28,17,29,5.02,High Risk
2590,5,59,7,5,4,3,25,21,27,4.05,High Risk
2591,2,32,11,5,4,3,28,14,42,5.96,High Risk
2592,6,57,8,6,2,3,21,12,27,4.11,High Risk
2593,7,35,6,5,5,2,11,12,26,4.64,High Risk
2594,1,55,8,7,6,4,33,17,43,5.02,High Risk
2595,2,41,13,6,4,4,31,16,20,3.22,High Risk
2596,7,58,8,5,7,3,32,17,29,5.81,High Risk
2597,1,50,14,8,3,2,38,18,39,3.4,High Risk
2598,3,37,11,7,5,3,24,12,33,4.1,High Risk
2599,5,53,14,9,3,2,12,17,47,4.08,High Risk
2600,5,43,8,9,5,3,24,12,20,5.62,High Risk
2601,6,31,6,5,1,4,11,13,35,4.58,High Risk
2602,1,54,12,8,2,4,37,23,23,3.8,High Risk
2603,6,30,6,7,3,3,22,10,37,5.55,High Risk
2604,6,54,11,6,7,2,11,23,43,4.2,High Risk
2605,5,34,8,9,2,3,14,20,32,3.18,High Risk
2606,1,47,14,6,6,3,16,24,47,4.66,High Risk
2607,1,40,6,7,5,4,27,18,23,5.14,High Risk
2608,4,46,5,5,6,2,17,16,34,5.55,High Risk
2609,1,44,13,9,4,2,25,15,30,3.27,High Risk
2610,6,55,8,5,5,2,26,10,46,4.64,High Risk
2611,7,45,6,6,7,2,19,14,39,5.31,High Risk
2612,5,31,12,7,4,2,25,18,29,4.66,High Risk
2613,3,33,8,8,1,4,32,18,37,5.71,High Risk
2614,4,38,5,5,4,4,12,19,31,4.34,High Risk
2615,2,39,6,5,6,4,17,19,22,5.53,High Risk
2616,5,44,9,9,6,4,25,16,46,5.84,High Risk
2617,5,46,13,8,5,3,18,14,26,5.52,High Risk
2618,4,55,8,9,6,3,35,16,22,4.97,High Risk
2619,1,58,6,6,2,2,21,18,44,4.37,High Risk
2620,7,41,7,7,1,4,26,18,32,3.05,High Risk
2621,7,32,10,7,2,3,22,19,25,5.85,High Risk
2622,5,35,11,7,1,3,32,13,45,5.62,High Risk
2623,7,58,10,9,1,2,30,16,35,4.37,High Risk
2624,4,31,14,6,4,3,27,12,25,4.73,High Risk
2625,7,45,9,6,2,2,28,21,47,3.04,High Risk
2626,6,36,9,5,6,3,10,10,45,5.97,High Risk
2627,6,35,8,8,6,3,19,12,22,4.34,High Risk
2628,7,54,5,6,7,2,30,13,36,4.59,High Risk
2629,5,54,8,5,2,2,26,24,40,3.35,High Risk
2630,4,50,7,6,6,4,38,12,45,4.42,High Risk
2631,5,34,6,6,7,4,26,22,27,5.32,High Risk
2632,2,45,13,6,5,3,15,13,41,4.8,High Risk
2633,7,35,5,9,7,3,34,13,29,4.2,High Risk
2634,5,56,12,7,7,3,30,10,32,3.3,High Risk
2635,7,36,13,7,6,3,23,13,23,3.88,High Risk
2636,5,54,12,6,2,2,37,19,37,5.52,High Risk
2637,7,58,11,9,4,3,33,10,48,3.53,High Risk
2638,4,30,9,5,3,3,24,18,33,4.03,High Risk
2639,4,51,12,8,4,3,10,21,37,5.01,High Risk
2640,6,40,5,5,4,3,16,23,47,5.17,High Risk
2641,4,45,9,9,6,3,16,16,40,3.99,High Risk
2642,1,51,13,7,4,3,22,22,38,4.05,High Risk
2643,2,45,12,7,6,3,16,24,33,5.45,High Risk
2644,5,34,13,9,3,3,24,13,40,4.67,High Risk
2645,7,35,13,7,2,2,22,18,46,4.7,High Risk
2646,2,32,14,7,5,3,21,17,27,4.89,High Risk
2647,4,30,11,9,4,3,17,15,38,3.08,High Risk
2648,4,42,9,7,2,4,25,19,34,3.53,High Risk
2649,2,35,6,6,1,3,25,23,29,3.48,High Risk
2650,2,59,10,8,6,2,33,23,24,4.22,High Risk
2651,7,42,5,5,4,3,13,18,49,3.8,High Risk
2652,3,42,8,6,7,4,26,10,38,3.65,High Risk
2653,1,36,6,8,5,4,36,21,27,3.09,High Risk
2654,6,40,10,5,6,2,24,22,31,5.58,High Risk
2655,2,43,6,6,3,2,33,17,30,4.41,High Risk
2656,4,38,12,5,1,4,29,19,41,5.43,High Risk
2657,5,33,12,5,6,3,29,11,34,4.91,High Risk
2658,2,48,7,7,4,3,38,22,40,4.54,High Risk
2659,5,41,11,5,2,2,19,15,31,5.19,High Risk
2660,3,59,14,9,1,2,12,14,27,3.87,High Risk
2661,6,46,14,8,6,4,19,16,49,3.26,High Risk
2662,3,57,12,6,1,4,11,24,41,4.18,High Risk
2663,2,49,14,7,6,2,39,17,30,3.26,High Risk
2664,5,56,10,5,6,3,30,10,45,3.36,High Risk
2665,6,36,8,9,6,2,27,21,30,3.81,High Risk
2666,3,53,12,5,3,2,34,10,22,4.1,High Risk
2667,7,46,11,6,7,4,24,10,48,3.4,High Risk
2668,2,58,14,6,3,3,17,12,20,5.03,High Risk
2669,7,49,12,9,3,2,38,19,24,3.29,High Risk
2670,4,36,7,5,7,2,22,20,20,3.79,High Risk
2671,4,42,5,8,2,2,18,10,40,3.97,High Risk
2672,4,50,6,7,7,3,38,24,26,3.65,High Risk
2673,1,46,8,8,6,4,34,18,45,5.86,High Risk
2674,4,50,14,7,3,4,24,15,36,5.2,High Risk
2675,5,45,11,5,1,4,34,17,37,3.13,High Risk
2676,2,53,7,9,1,4,36,15,44,4.36,High Risk
2677,3,34,5,7,3,4,34,12,30,5.12,High Risk
2678,2,49,9,5,5,2,24,11,31,4.94,High Risk
2679,5,58,7,5,4,4,10,17,29,4.03,High Risk
2680,6,38,14,7,6,3,12,22,40,3.07,High Risk
